date,pole,quantity
2025-10-03,PICKING,1907
2025-10-03,PICKING,6
2025-10-03,PICKING,1245
2025-10-03,PICKING,1
2025-10-03,PICKING,112
2025-10-03,PICKING,85
2025-10-03,PICKING,1
2025-10-03,PICKING,48
2025-10-03,PROMO,1
2025-10-03,PROMO,56
2025-10-03,PROMO,2
2025-10-03,PROMO,1113
2025-10-03,PROMO,25
2025-10-03,PROMO,1543
2025-10-03,PROMO,80
2025-10-03,PROMO,161
2025-10-03,PROMO,10
2025-10-06,BULK,7
2025-10-06,BULK,20
2025-10-06,BULK,3
2025-10-06,BULK,5
2025-10-06,BULK,84
2025-10-06,BULK,361
2025-10-06,BULK,112
2025-10-06,BULK,49
2025-10-06,BULK,1
2025-10-06,BULK,80
2025-10-06,BULK,3
2025-10-06,BULK,15
2025-10-06,BULK,92
2025-10-06,BULK,6
2025-10-06,BULK,16
2025-10-06,GLOBAL,22902
2025-10-06,PICKING,362
2025-10-06,PICKING,46
2025-10-06,PICKING,88
2025-10-06,PICKING,3
2025-10-06,PICKING,82
2025-10-06,PICKING,1338
2025-10-06,PICKING,1282
2025-10-06,PICKING,3000
2025-10-06,PICKING,106
2025-10-06,PICKING,68
2025-10-06,PICKING,10
2025-10-06,PICKING,272
2025-10-06,PICKING,93
2025-10-06,PICKING,31
2025-10-06,PICKING,670
2025-10-06,PICKING,200
2025-10-06,PICKING,501
2025-10-06,PROMO,205
2025-10-06,PROMO,8
2025-10-06,PROMO,451
2025-10-06,PROMO,14
2025-10-06,PROMO,108
2025-10-06,PROMO,6828
2025-10-06,PROMO,1028
2025-10-06,PROMO,1964
2025-10-06,PROMO,179
2025-10-06,PROMO,147
2025-10-06,PROMO,13
2025-10-06,PROMO,53
2025-10-06,PROMO,11
2025-10-06,PROMO,199
2025-10-06,PROMO,180
2025-10-06,PROMO,86
2025-10-06,PROMO,1868
2025-10-06,PROMO,245
2025-10-06,PROMO,309
2025-10-07,BULK,88
2025-10-07,BULK,28
2025-10-07,BULK,99
2025-10-07,BULK,71
2025-10-07,BULK,18
2025-10-07,BULK,1
2025-10-07,BULK,80
2025-10-07,BULK,2
2025-10-07,BULK,19
2025-10-07,BULK,19
2025-10-07,BULK,6
2025-10-07,GLOBAL,20558
2025-10-07,PICKING,21
2025-10-07,PICKING,3984
2025-10-07,PICKING,3802
2025-10-07,PICKING,1189
2025-10-07,PICKING,26
2025-10-07,PICKING,2
2025-10-07,PICKING,58
2025-10-07,PICKING,1551
2025-10-07,PICKING,4
2025-10-07,PICKING,118
2025-10-07,PICKING,7
2025-10-07,PICKING,31
2025-10-07,PICKING,2
2025-10-07,PROMO,23
2025-10-07,PROMO,5049
2025-10-07,PROMO,1297
2025-10-07,PROMO,1532
2025-10-07,PROMO,23
2025-10-07,PROMO,10
2025-10-07,PROMO,83
2025-10-07,PROMO,1067
2025-10-07,PROMO,3
2025-10-07,PROMO,205
2025-10-07,PROMO,11
2025-10-07,PROMO,27
2025-10-07,PROMO,1
2025-10-07,PROMO,1
2025-10-08,BULK,3
2025-10-08,BULK,4
2025-10-08,BULK,74
2025-10-08,BULK,38
2025-10-08,BULK,32
2025-10-08,BULK,2
2025-10-08,BULK,45
2025-10-08,BULK,52
2025-10-08,BULK,1
2025-10-08,BULK,69
2025-10-08,BULK,8
2025-10-08,BULK,43
2025-10-08,GLOBAL,12606
2025-10-08,PICKING,2
2025-10-08,PICKING,6
2025-10-08,PICKING,11
2025-10-08,PICKING,177
2025-10-08,PICKING,3
2025-10-08,PICKING,1756
2025-10-08,PICKING,13
2025-10-08,PICKING,4042
2025-10-08,PICKING,41
2025-10-08,PICKING,8
2025-10-08,PICKING,212
2025-10-08,PICKING,5
2025-10-08,PICKING,72
2025-10-08,PROMO,4
2025-10-08,PROMO,3
2025-10-08,PROMO,1
2025-10-08,PROMO,82
2025-10-08,PROMO,5
2025-10-08,PROMO,1692
2025-10-08,PROMO,10
2025-10-08,PROMO,3489
2025-10-08,PROMO,319
2025-10-08,PROMO,18
2025-10-08,PROMO,3
2025-10-08,PROMO,177
2025-10-08,PROMO,20
2025-10-08,PROMO,64
2025-10-09,BULK,20
2025-10-09,BULK,26
2025-10-09,BULK,73
2025-10-09,BULK,7
2025-10-09,BULK,148
2025-10-09,BULK,80
2025-10-09,BULK,161
2025-10-09,BULK,1
2025-10-09,BULK,4
2025-10-09,BULK,57
2025-10-09,BULK,35
2025-10-09,BULK,3
2025-10-09,BULK,136
2025-10-09,BULK,4
2025-10-09,BULK,216
2025-10-09,BULK,15
2025-10-09,BULK,2
2025-10-09,GLOBAL,13759
2025-10-09,PICKING,33
2025-10-09,PICKING,86
2025-10-09,PICKING,225
2025-10-09,PICKING,62
2025-10-09,PICKING,2524
2025-10-09,PICKING,1420
2025-10-09,PICKING,995
2025-10-09,PICKING,2
2025-10-09,PICKING,291
2025-10-09,PICKING,6
2025-10-09,PICKING,1
2025-10-09,PICKING,17
2025-10-09,PICKING,17
2025-10-09,PICKING,17
2025-10-09,PICKING,323
2025-10-09,PICKING,66
2025-10-09,PICKING,945
2025-10-09,PICKING,105
2025-10-09,PICKING,1
2025-10-09,PROMO,68
2025-10-09,PROMO,505
2025-10-09,PROMO,142
2025-10-09,PROMO,55
2025-10-09,PROMO,517
2025-10-09,PROMO,779
2025-10-09,PROMO,1105
2025-10-09,PROMO,7
2025-10-09,PROMO,247
2025-10-09,PROMO,5
2025-10-09,PROMO,7
2025-10-09,PROMO,39
2025-10-09,PROMO,10
2025-10-09,PROMO,21
2025-10-09,PROMO,211
2025-10-09,PROMO,83
2025-10-09,PROMO,1714
2025-10-09,PROMO,119
2025-10-09,PROMO,1
2025-10-10,BULK,1
2025-10-10,BULK,24
2025-10-10,BULK,20
2025-10-10,BULK,107
2025-10-10,BULK,45
2025-10-10,BULK,74
2025-10-10,BULK,3
2025-10-10,BULK,235
2025-10-10,BULK,70
2025-10-10,BULK,5
2025-10-10,GLOBAL,7775
2025-10-10,PICKING,67
2025-10-10,PICKING,131
2025-10-10,PICKING,2589
2025-10-10,PICKING,1
2025-10-10,PICKING,14
2025-10-10,PICKING,792
2025-10-10,PICKING,444
2025-10-10,PICKING,58
2025-10-10,PICKING,1
2025-10-10,PROMO,41
2025-10-10,PROMO,215
2025-10-10,PROMO,1322
2025-10-10,PROMO,107
2025-10-10,PROMO,721
2025-10-10,PROMO,5
2025-10-10,PROMO,580
2025-10-10,PROMO,103
2025-10-13,BULK,2
2025-10-13,BULK,18
2025-10-13,BULK,4
2025-10-13,BULK,5
2025-10-13,BULK,77
2025-10-13,BULK,96
2025-10-13,BULK,177
2025-10-13,BULK,11
2025-10-13,BULK,4
2025-10-13,BULK,1
2025-10-13,BULK,64
2025-10-13,BULK,5
2025-10-13,BULK,65
2025-10-13,BULK,83
2025-10-13,BULK,8
2025-10-13,BULK,8
2025-10-13,BULK,9
2025-10-13,GLOBAL,16452
2025-10-13,PICKING,149
2025-10-13,PICKING,24
2025-10-13,PICKING,47
2025-10-13,PICKING,25
2025-10-13,PICKING,93
2025-10-13,PICKING,1423
2025-10-13,PICKING,771
2025-10-13,PICKING,2752
2025-10-13,PICKING,138
2025-10-13,PICKING,187
2025-10-13,PICKING,7
2025-10-13,PICKING,6
2025-10-13,PICKING,285
2025-10-13,PICKING,68
2025-10-13,PICKING,57
2025-10-13,PICKING,73
2025-10-13,PICKING,716
2025-10-13,PICKING,151
2025-10-13,PICKING,512
2025-10-13,PICKING,2
2025-10-13,PROMO,144
2025-10-13,PROMO,2
2025-10-13,PROMO,356
2025-10-13,PROMO,43
2025-10-13,PROMO,138
2025-10-13,PROMO,834
2025-10-13,PROMO,634
2025-10-13,PROMO,3184
2025-10-13,PROMO,166
2025-10-13,PROMO,174
2025-10-13,PROMO,3
2025-10-13,PROMO,14
2025-10-13,PROMO,12
2025-10-13,PROMO,240
2025-10-13,PROMO,85
2025-10-13,PROMO,1
2025-10-13,PROMO,107
2025-10-13,PROMO,143
2025-10-13,PROMO,1512
2025-10-13,PROMO,152
2025-10-13,PROMO,379
2025-10-13,PROMO,6
2025-10-14,BULK,75
2025-10-14,BULK,64
2025-10-14,BULK,1
2025-10-14,BULK,441
2025-10-14,BULK,29
2025-10-14,BULK,82
2025-10-14,BULK,18
2025-10-14,BULK,10
2025-10-14,BULK,56
2025-10-14,BULK,9
2025-10-14,BULK,30
2025-10-14,BULK,15
2025-10-14,BULK,3
2025-10-14,GLOBAL,18182
2025-10-14,PICKING,27
2025-10-14,PICKING,20
2025-10-14,PICKING,13
2025-10-14,PICKING,3859
2025-10-14,PICKING,3016
2025-10-14,PICKING,1387
2025-10-14,PICKING,50
2025-10-14,PICKING,2
2025-10-14,PICKING,766
2025-10-14,PICKING,973
2025-10-14,PICKING,132
2025-10-14,PICKING,156
2025-10-14,PICKING,1
2025-10-14,PICKING,41
2025-10-14,PICKING,65
2025-10-14,PROMO,16
2025-10-14,PROMO,9
2025-10-14,PROMO,2
2025-10-14,PROMO,9
2025-10-14,PROMO,2541
2025-10-14,PROMO,708
2025-10-14,PROMO,1647
2025-10-14,PROMO,35
2025-10-14,PROMO,6
2025-10-14,PROMO,487
2025-10-14,PROMO,817
2025-10-14,PROMO,5
2025-10-14,PROMO,2
2025-10-14,PROMO,241
2025-10-14,PROMO,254
2025-10-14,PROMO,7
2025-10-14,PROMO,41
2025-10-14,PROMO,14
2025-10-15,BULK,4
2025-10-15,BULK,51
2025-10-15,BULK,18
2025-10-15,BULK,19
2025-10-15,BULK,4
2025-10-15,BULK,124
2025-10-15,BULK,18
2025-10-15,BULK,24
2025-10-15,BULK,1
2025-10-15,BULK,81
2025-10-15,BULK,12
2025-10-15,BULK,13
2025-10-15,BULK,28
2025-10-15,GLOBAL,13066
2025-10-15,PICKING,4
2025-10-15,PICKING,3
2025-10-15,PICKING,2
2025-10-15,PICKING,1515
2025-10-15,PICKING,18
2025-10-15,PICKING,5166
2025-10-15,PICKING,26
2025-10-15,PICKING,10
2025-10-15,PICKING,293
2025-10-15,PICKING,43
2025-10-15,PICKING,104
2025-10-15,PICKING,23
2025-10-15,PROMO,6
2025-10-15,PROMO,1
2025-10-15,PROMO,1268
2025-10-15,PROMO,26
2025-10-15,PROMO,3675
2025-10-15,PROMO,56
2025-10-15,PROMO,82
2025-10-15,PROMO,260
2025-10-15,PROMO,40
2025-10-15,PROMO,45
2025-10-15,PROMO,3
2025-10-16,BULK,43
2025-10-16,BULK,29
2025-10-16,BULK,83
2025-10-16,BULK,17
2025-10-16,BULK,134
2025-10-16,BULK,90
2025-10-16,BULK,86
2025-10-16,BULK,1
2025-10-16,BULK,8
2025-10-16,BULK,1
2025-10-16,BULK,53
2025-10-16,BULK,1
2025-10-16,BULK,38
2025-10-16,BULK,19
2025-10-16,BULK,19
2025-10-16,BULK,114
2025-10-16,BULK,239
2025-10-16,BULK,28
2025-10-16,BULK,1
2025-10-16,BULK,4
2025-10-16,GLOBAL,11128
2025-10-16,PICKING,21
2025-10-16,PICKING,60
2025-10-16,PICKING,126
2025-10-16,PICKING,67
2025-10-16,PICKING,751
2025-10-16,PICKING,1802
2025-10-16,PICKING,682
2025-10-16,PICKING,2
2025-10-16,PICKING,130
2025-10-16,PICKING,1
2025-10-16,PICKING,7
2025-10-16,PICKING,2
2025-10-16,PICKING,40
2025-10-16,PICKING,1
2025-10-16,PICKING,10
2025-10-16,PICKING,28
2025-10-16,PICKING,5
2025-10-16,PICKING,136
2025-10-16,PICKING,846
2025-10-16,PICKING,209
2025-10-16,PICKING,1
2025-10-16,PICKING,4
2025-10-16,PROMO,286
2025-10-16,PROMO,344
2025-10-16,PROMO,98
2025-10-16,PROMO,120
2025-10-16,PROMO,694
2025-10-16,PROMO,803
2025-10-16,PROMO,736
2025-10-16,PROMO,10
2025-10-16,PROMO,87
2025-10-16,PROMO,5
2025-10-16,PROMO,2
2025-10-16,PROMO,66
2025-10-16,PROMO,21
2025-10-16,PROMO,9
2025-10-16,PROMO,137
2025-10-16,PROMO,14
2025-10-16,PROMO,211
2025-10-16,PROMO,1423
2025-10-16,PROMO,123
2025-10-17,BULK,28
2025-10-17,BULK,2
2025-10-17,BULK,45
2025-10-17,BULK,16
2025-10-17,BULK,37
2025-10-17,BULK,123
2025-10-17,BULK,100
2025-10-17,BULK,1
2025-10-17,GLOBAL,5765
2025-10-17,PICKING,5
2025-10-17,PICKING,40
2025-10-17,PICKING,123
2025-10-17,PICKING,1858
2025-10-17,PICKING,12
2025-10-17,PICKING,1219
2025-10-17,PICKING,53
2025-10-17,PROMO,8
2025-10-17,PROMO,42
2025-10-17,PROMO,155
2025-10-17,PROMO,868
2025-10-17,PROMO,11
2025-10-17,PROMO,2
2025-10-17,PROMO,943
2025-10-17,PROMO,72
2025-10-17,PROMO,1
2025-10-17,PROMO,1
2025-10-20,BULK,4
2025-10-20,BULK,1
2025-10-20,BULK,16
2025-10-20,BULK,16
2025-10-20,BULK,4
2025-10-20,BULK,41
2025-10-20,BULK,144
2025-10-20,BULK,194
2025-10-20,BULK,42
2025-10-20,BULK,3
2025-10-20,BULK,75
2025-10-20,BULK,5
2025-10-20,BULK,105
2025-10-20,BULK,211
2025-10-20,BULK,9
2025-10-20,BULK,15
2025-10-20,BULK,1
2025-10-20,GLOBAL,20046
2025-10-20,PICKING,309
2025-10-20,PICKING,65
2025-10-20,PICKING,58
2025-10-20,PICKING,77
2025-10-20,PICKING,92
2025-10-20,PICKING,509
2025-10-20,PICKING,1202
2025-10-20,PICKING,7441
2025-10-20,PICKING,183
2025-10-20,PICKING,183
2025-10-20,PICKING,85
2025-10-20,PICKING,297
2025-10-20,PICKING,64
2025-10-20,PICKING,15
2025-10-20,PICKING,1021
2025-10-20,PICKING,87
2025-10-20,PICKING,531
2025-10-20,PROMO,240
2025-10-20,PROMO,15
2025-10-20,PROMO,355
2025-10-20,PROMO,49
2025-10-20,PROMO,64
2025-10-20,PROMO,367
2025-10-20,PROMO,852
2025-10-20,PROMO,2244
2025-10-20,PROMO,191
2025-10-20,PROMO,183
2025-10-20,PROMO,12
2025-10-20,PROMO,48
2025-10-20,PROMO,225
2025-10-20,PROMO,104
2025-10-20,PROMO,126
2025-10-20,PROMO,1414
2025-10-20,PROMO,150
2025-10-20,PROMO,301
2025-10-20,PROMO,1
2025-10-21,BULK,3
2025-10-21,BULK,4
2025-10-21,BULK,45
2025-10-21,BULK,214
2025-10-21,BULK,129
2025-10-21,BULK,15
2025-10-21,BULK,164
2025-10-21,BULK,12
2025-10-21,BULK,124
2025-10-21,BULK,2
2025-10-21,BULK,4
2025-10-21,GLOBAL,19365
2025-10-21,PICKING,8
2025-10-21,PICKING,3680
2025-10-21,PICKING,3323
2025-10-21,PICKING,1556
2025-10-21,PICKING,1
2025-10-21,PICKING,20
2025-10-21,PICKING,10
2025-10-21,PICKING,1684
2025-10-21,PICKING,160
2025-10-21,PICKING,409
2025-10-21,PICKING,1
2025-10-21,PICKING,51
2025-10-21,PICKING,1
2025-10-21,PROMO,2
2025-10-21,PROMO,12
2025-10-21,PROMO,3030
2025-10-21,PROMO,1200
2025-10-21,PROMO,1312
2025-10-21,PROMO,14
2025-10-21,PROMO,12
2025-10-21,PROMO,1726
2025-10-21,PROMO,184
2025-10-21,PROMO,216
2025-10-21,PROMO,1
2025-10-21,PROMO,35
2025-10-21,PROMO,1
2025-10-22,BULK,1
2025-10-22,BULK,1
2025-10-22,BULK,31
2025-10-22,BULK,52
2025-10-22,BULK,63
2025-10-22,BULK,157
2025-10-22,BULK,114
2025-10-22,BULK,21
2025-10-22,BULK,1
2025-10-22,BULK,1
2025-10-22,BULK,62
2025-10-22,BULK,14
2025-10-22,BULK,104
2025-10-22,BULK,1
2025-10-22,BULK,38
2025-10-22,GLOBAL,16011
2025-10-22,PICKING,2
2025-10-22,PICKING,6
2025-10-22,PICKING,162
2025-10-22,PICKING,6
2025-10-22,PICKING,2539
2025-10-22,PICKING,1034
2025-10-22,PICKING,2946
2025-10-22,PICKING,28
2025-10-22,PICKING,36
2025-10-22,PICKING,261
2025-10-22,PICKING,48
2025-10-22,PICKING,262
2025-10-22,PICKING,46
2025-10-22,PROMO,5
2025-10-22,PROMO,2
2025-10-22,PROMO,94
2025-10-22,PROMO,4
2025-10-22,PROMO,1
2025-10-22,PROMO,2681
2025-10-22,PROMO,361
2025-10-22,PROMO,4218
2025-10-22,PROMO,57
2025-10-22,PROMO,33
2025-10-22,PROMO,1
2025-10-22,PROMO,119
2025-10-22,PROMO,22
2025-10-22,PROMO,363
2025-10-22,PROMO,1
2025-10-22,PROMO,1
2025-10-22,PROMO,11
2025-10-23,BULK,13
2025-10-23,BULK,22
2025-10-23,BULK,106
2025-10-23,BULK,3
2025-10-23,BULK,450
2025-10-23,BULK,84
2025-10-23,BULK,130
2025-10-23,BULK,6
2025-10-23,BULK,122
2025-10-23,BULK,1
2025-10-23,BULK,21
2025-10-23,BULK,16
2025-10-23,BULK,29
2025-10-23,BULK,253
2025-10-23,BULK,2
2025-10-23,GLOBAL,14574
2025-10-23,PICKING,23
2025-10-23,PICKING,110
2025-10-23,PICKING,221
2025-10-23,PICKING,41
2025-10-23,PICKING,1196
2025-10-23,PICKING,2447
2025-10-23,PICKING,1406
2025-10-23,PICKING,1
2025-10-23,PICKING,90
2025-10-23,PICKING,12
2025-10-23,PICKING,3
2025-10-23,PICKING,10
2025-10-23,PICKING,13
2025-10-23,PICKING,12
2025-10-23,PICKING,72
2025-10-23,PICKING,75
2025-10-23,PICKING,76
2025-10-23,PICKING,1260
2025-10-23,PICKING,125
2025-10-23,PROMO,65
2025-10-23,PROMO,559
2025-10-23,PROMO,95
2025-10-23,PROMO,34
2025-10-23,PROMO,754
2025-10-23,PROMO,928
2025-10-23,PROMO,1025
2025-10-23,PROMO,3
2025-10-23,PROMO,54
2025-10-23,PROMO,19
2025-10-23,PROMO,4
2025-10-23,PROMO,13
2025-10-23,PROMO,67
2025-10-23,PROMO,13
2025-10-23,PROMO,116
2025-10-23,PROMO,52
2025-10-23,PROMO,158
2025-10-23,PROMO,2036
2025-10-23,PROMO,128
2025-10-24,BULK,5
2025-10-24,BULK,43
2025-10-24,BULK,39
2025-10-24,BULK,117
2025-10-24,BULK,25
2025-10-24,BULK,191
2025-10-24,BULK,76
2025-10-24,GLOBAL,8727
2025-10-24,PICKING,426
2025-10-24,PICKING,813
2025-10-24,PICKING,2486
2025-10-24,PICKING,386
2025-10-24,PICKING,1251
2025-10-24,PICKING,74
2025-10-24,PROMO,3
2025-10-24,PROMO,7
2025-10-24,PROMO,370
2025-10-24,PROMO,301
2025-10-24,PROMO,766
2025-10-24,PROMO,75
2025-10-24,PROMO,1137
2025-10-24,PROMO,3
2025-10-24,PROMO,8
2025-10-24,PROMO,125
2025-10-27,BULK,5
2025-10-27,BULK,14
2025-10-27,BULK,15
2025-10-27,BULK,8
2025-10-27,BULK,178
2025-10-27,BULK,79
2025-10-27,BULK,107
2025-10-27,BULK,14
2025-10-27,BULK,17
2025-10-27,BULK,4
2025-10-27,BULK,52
2025-10-27,BULK,5
2025-10-27,BULK,4
2025-10-27,BULK,145
2025-10-27,BULK,8
2025-10-27,BULK,3
2025-10-27,BULK,33
2025-10-27,GLOBAL,13734
2025-10-27,PICKING,220
2025-10-27,PICKING,24
2025-10-27,PICKING,57
2025-10-27,PICKING,37
2025-10-27,PICKING,73
2025-10-27,PICKING,652
2025-10-27,PICKING,1564
2025-10-27,PICKING,1794
2025-10-27,PICKING,227
2025-10-27,PICKING,1
2025-10-27,PICKING,37
2025-10-27,PICKING,7
2025-10-27,PICKING,17
2025-10-27,PICKING,247
2025-10-27,PICKING,48
2025-10-27,PICKING,15
2025-10-27,PICKING,939
2025-10-27,PICKING,130
2025-10-27,PICKING,443
2025-10-27,PICKING,101
2025-10-27,PROMO,179
2025-10-27,PROMO,6
2025-10-27,PROMO,311
2025-10-27,PROMO,17
2025-10-27,PROMO,104
2025-10-27,PROMO,588
2025-10-27,PROMO,879
2025-10-27,PROMO,1753
2025-10-27,PROMO,212
2025-10-27,PROMO,2
2025-10-27,PROMO,112
2025-10-27,PROMO,13
2025-10-27,PROMO,12
2025-10-27,PROMO,22
2025-10-27,PROMO,274
2025-10-27,PROMO,128
2025-10-27,PROMO,47
2025-10-27,PROMO,1242
2025-10-27,PROMO,136
2025-10-27,PROMO,251
2025-10-27,PROMO,122
2025-10-28,BULK,133
2025-10-28,BULK,111
2025-10-28,BULK,242
2025-10-28,BULK,85
2025-10-28,BULK,103
2025-10-28,BULK,42
2025-10-28,BULK,2
2025-10-28,BULK,128
2025-10-28,BULK,7
2025-10-28,BULK,41
2025-10-28,BULK,2
2025-10-28,BULK,1
2025-10-28,GLOBAL,25737
2025-10-28,PICKING,37
2025-10-28,PICKING,36
2025-10-28,PICKING,4396
2025-10-28,PICKING,3647
2025-10-28,PICKING,1640
2025-10-28,PICKING,50
2025-10-28,PICKING,62
2025-10-28,PICKING,1402
2025-10-28,PICKING,89
2025-10-28,PICKING,137
2025-10-28,PICKING,91
2025-10-28,PICKING,4
2025-10-28,PROMO,41
2025-10-28,PROMO,20
2025-10-28,PROMO,9074
2025-10-28,PROMO,1041
2025-10-28,PROMO,1601
2025-10-28,PROMO,42
2025-10-28,PROMO,78
2025-10-28,PROMO,944
2025-10-28,PROMO,243
2025-10-28,PROMO,77
2025-10-28,PROMO,88
2025-10-29,BULK,5
2025-10-29,BULK,58
2025-10-29,BULK,1
2025-10-29,BULK,66
2025-10-29,BULK,38
2025-10-29,BULK,167
2025-10-29,BULK,12
2025-10-29,BULK,89
2025-10-29,BULK,42
2025-10-29,BULK,6
2025-10-29,GLOBAL,18850
2025-10-29,PICKING,1
2025-10-29,PICKING,4
2025-10-29,PICKING,19
2025-10-29,PICKING,5
2025-10-29,PICKING,2209
2025-10-29,PICKING,246
2025-10-29,PICKING,8200
2025-10-29,PICKING,10
2025-10-29,PICKING,8
2025-10-29,PICKING,12
2025-10-29,PICKING,259
2025-10-29,PICKING,114
2025-10-29,PICKING,39
2025-10-29,PROMO,2
2025-10-29,PROMO,1
2025-10-29,PROMO,7
2025-10-29,PROMO,8
2025-10-29,PROMO,1949
2025-10-29,PROMO,316
2025-10-29,PROMO,4671
2025-10-29,PROMO,21
2025-10-29,PROMO,4
2025-10-29,PROMO,184
2025-10-29,PROMO,69
2025-10-29,PROMO,8
2025-10-30,BULK,7
2025-10-30,BULK,62
2025-10-30,BULK,8
2025-10-30,BULK,9
2025-10-30,BULK,218
2025-10-30,BULK,172
2025-10-30,BULK,149
2025-10-30,BULK,19
2025-10-30,BULK,1
2025-10-30,BULK,84
2025-10-30,BULK,1
2025-10-30,BULK,38
2025-10-30,BULK,3
2025-10-30,BULK,55
2025-10-30,BULK,2
2025-10-30,BULK,338
2025-10-30,BULK,3
2025-10-30,BULK,2
2025-10-30,GLOBAL,13516
2025-10-30,PICKING,22
2025-10-30,PICKING,91
2025-10-30,PICKING,142
2025-10-30,PICKING,35
2025-10-30,PICKING,789
2025-10-30,PICKING,2708
2025-10-30,PICKING,1039
2025-10-30,PICKING,504
2025-10-30,PICKING,2
2025-10-30,PICKING,30
2025-10-30,PICKING,25
2025-10-30,PICKING,13
2025-10-30,PICKING,39
2025-10-30,PICKING,171
2025-10-30,PICKING,54
2025-10-30,PICKING,1224
2025-10-30,PICKING,166
2025-10-30,PICKING,2
2025-10-30,PROMO,71
2025-10-30,PROMO,334
2025-10-30,PROMO,60
2025-10-30,PROMO,19
2025-10-30,PROMO,600
2025-10-30,PROMO,879
2025-10-30,PROMO,847
2025-10-30,PROMO,5
2025-10-30,PROMO,284
2025-10-30,PROMO,1
2025-10-30,PROMO,4
2025-10-30,PROMO,2
2025-10-30,PROMO,57
2025-10-30,PROMO,16
2025-10-30,PROMO,15
2025-10-30,PROMO,120
2025-10-30,PROMO,57
2025-10-30,PROMO,65
2025-10-30,PROMO,1715
2025-10-30,PROMO,130
2025-10-30,PROMO,8
2025-10-31,BULK,4
2025-10-31,BULK,41
2025-10-31,BULK,63
2025-10-31,BULK,219
2025-10-31,BULK,107
2025-10-31,BULK,77
2025-10-31,BULK,10
2025-10-31,GLOBAL,8344
2025-10-31,PICKING,17
2025-10-31,PICKING,159
2025-10-31,PICKING,674
2025-10-31,PICKING,2257
2025-10-31,PICKING,1015
2025-10-31,PICKING,68
2025-10-31,PICKING,4
2025-10-31,PROMO,1
2025-10-31,PROMO,62
2025-10-31,PROMO,314
2025-10-31,PROMO,2174
2025-10-31,PROMO,937
2025-10-31,PROMO,136
2025-10-31,PROMO,5
2025-11-03,BULK,1
2025-11-03,BULK,26
2025-11-03,BULK,71
2025-11-03,BULK,6
2025-11-03,BULK,134
2025-11-03,BULK,163
2025-11-03,BULK,88
2025-11-03,BULK,8
2025-11-03,BULK,13
2025-11-03,BULK,1
2025-11-03,BULK,148
2025-11-03,BULK,11
2025-11-03,BULK,18
2025-11-03,BULK,204
2025-11-03,BULK,22
2025-11-03,BULK,13
2025-11-03,BULK,1
2025-11-03,GLOBAL,17279
2025-11-03,PICKING,186
2025-11-03,PICKING,69
2025-11-03,PICKING,162
2025-11-03,PICKING,332
2025-11-03,PICKING,1672
2025-11-03,PICKING,1498
2025-11-03,PICKING,1552
2025-11-03,PICKING,171
2025-11-03,PICKING,124
2025-11-03,PICKING,29
2025-11-03,PICKING,6
2025-11-03,PICKING,306
2025-11-03,PICKING,37
2025-11-03,PICKING,718
2025-11-03,PICKING,865
2025-11-03,PICKING,141
2025-11-03,PICKING,452
2025-11-03,PROMO,171
2025-11-03,PROMO,500
2025-11-03,PROMO,81
2025-11-03,PROMO,429
2025-11-03,PROMO,1338
2025-11-03,PROMO,886
2025-11-03,PROMO,1367
2025-11-03,PROMO,175
2025-11-03,PROMO,117
2025-11-03,PROMO,1
2025-11-03,PROMO,44
2025-11-03,PROMO,6
2025-11-03,PROMO,243
2025-11-03,PROMO,96
2025-11-03,PROMO,768
2025-11-03,PROMO,1309
2025-11-03,PROMO,198
2025-11-03,PROMO,301
2025-11-03,PROMO,1
2025-11-04,BULK,31
2025-11-04,BULK,109
2025-11-04,BULK,255
2025-11-04,BULK,97
2025-11-04,BULK,89
2025-11-04,BULK,40
2025-11-04,BULK,2
2025-11-04,BULK,23
2025-11-04,BULK,154
2025-11-04,BULK,1
2025-11-04,BULK,9
2025-11-04,BULK,83
2025-11-04,BULK,1
2025-11-04,GLOBAL,21589
2025-11-04,PICKING,11
2025-11-04,PICKING,34
2025-11-04,PICKING,3784
2025-11-04,PICKING,3640
2025-11-04,PICKING,1801
2025-11-04,PICKING,33
2025-11-04,PICKING,10
2025-11-04,PICKING,1250
2025-11-04,PICKING,1258
2025-11-04,PICKING,1
2025-11-04,PICKING,107
2025-11-04,PICKING,134
2025-11-04,PICKING,20
2025-11-04,PICKING,1
2025-11-04,PROMO,9
2025-11-04,PROMO,25
2025-11-04,PROMO,3950
2025-11-04,PROMO,1033
2025-11-04,PROMO,1566
2025-11-04,PROMO,28
2025-11-04,PROMO,18
2025-11-04,PROMO,744
2025-11-04,PROMO,930
2025-11-04,PROMO,7
2025-11-04,PROMO,207
2025-11-04,PROMO,65
2025-11-04,PROMO,29
2025-11-05,BULK,4
2025-11-05,BULK,1
2025-11-05,BULK,36
2025-11-05,BULK,117
2025-11-05,BULK,103
2025-11-05,BULK,2
2025-11-05,BULK,117
2025-11-05,BULK,103
2025-11-05,BULK,4
2025-11-05,BULK,6
2025-11-05,BULK,58
2025-11-05,BULK,18
2025-11-05,BULK,169
2025-11-05,BULK,8
2025-11-05,BULK,27
2025-11-05,GLOBAL,16979
2025-11-05,PICKING,5
2025-11-05,PICKING,183
2025-11-05,PICKING,10
2025-11-05,PICKING,2102
2025-11-05,PICKING,23
2025-11-05,PICKING,7245
